opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,engage_month,close_month,close_value,manager,regional_office,sector,year_established,revenue,employees,office_location,employee_size,time_to_close,time_to_close_bin
DK6L8Y0Y,Daniell Hammack,GTX Plus Basic,Vehement Capital Partners,Won,2017-09-15,2017-09-29,2017-09-01,2017-09-01,1221,Rocco Neubert,East,finance,1993,646100000,883,United States,0 - 1000,14,0 - 30 days
KA6SVT1C,Darcel Schlecht,MG Advanced,Toughzap,Lost,2017-09-15,2017-11-16,2017-09-01,2017-11-01,0,Melvin Marxen,Central,retail,1995,332430000,799,United States,0 - 1000,62,61 - 90 days
8ARRIREI,Darcel Schlecht,GTX Plus Pro,Warephase,Won,2017-09-15,2017-12-09,2017-09-01,2017-12-01,5669,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,85,61 - 90 days
W3LRLMKP,Gladys Colclough,GTX Plus Pro,Finhigh,Won,2017-09-15,2017-12-19,2017-09-01,2017-12-01,5385,Melvin Marxen,Central,finance,2006,1102430000,1759,United States,1001 - 2500,95,90+ days
HQKUH8XA,Markita Hansen,GTX Basic,Hottechi,Lost,2017-09-15,2017-12-27,2017-09-01,2017-12-01,0,Celia Rouche,West,technology,1997,8170380000,16499,Korea,10000 +,103,90+ days
6R6T68GL,Markita Hansen,MG Special,Zoomit,Won,2017-09-15,2017-12-09,2017-09-01,2017-12-01,48,Celia Rouche,West,entertainment,1992,324190000,978,United States,0 - 1000,85,61 - 90 days
PGT70Q4T,Markita Hansen,MG Advanced,Plexzap,Won,2017-09-15,2017-12-01,2017-09-01,2017-12-01,3663,Celia Rouche,West,retail,2001,2437850000,4874,United States,2051 - 5000,77,61 - 90 days
24K085JJ,Maureen Marcano,GTX Plus Basic,NA,Engaging,2017-09-15,NA,2017-09-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
EMORZ8R8,Maureen Marcano,GTXPro,Groovestreet,Won,2017-09-15,2017-09-30,2017-09-01,2017-09-01,4695,Summer Sewald,West,retail,2003,223800000,299,United States,0 - 1000,15,0 - 30 days
V6RULHFZ,Vicki Laflamme,MG Special,Fasehatice,Lost,2017-09-15,2017-12-30,2017-09-01,2017-12-01,0,Celia Rouche,West,retail,1990,4968910000,7523,United States,7501 - 10000,106,90+ days
NBBIFIKB,Wilburn Farren,MG Advanced,NA,Engaging,2017-09-15,NA,2017-09-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
GRYWAPXY,Zane Levy,MG Advanced,Rantouch,Won,2017-09-15,2017-11-07,2017-09-01,2017-11-01,2712,Summer Sewald,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,53,31 - 60 days
ZIEI8JM3,Anna Snelling,MG Special,Ron-tech,Won,2017-09-16,2017-12-07,2017-09-01,2017-12-01,65,Dustin Brinkmann,Central,medical,1992,3922420000,6837,United States,5001 - 7500,82,61 - 90 days
QDYFLOZW,Anna Snelling,MG Special,Statholdings,Won,2017-09-16,2017-09-23,2017-09-01,2017-09-01,55,Dustin Brinkmann,Central,employment,1997,291270000,586,United States,0 - 1000,7,0 - 30 days
55YURJ2E,Anna Snelling,MG Special,Streethex,Won,2017-09-16,2017-12-30,2017-09-01,2017-12-01,58,Dustin Brinkmann,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,105,90+ days
R6Q5JOLX,Cassey Cress,GTX Plus Pro,NA,Engaging,2017-09-16,NA,2017-09-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
1PORK6E3,Cassey Cress,GTX Basic,Ontomedia,Won,2017-09-16,2017-09-27,2017-09-01,2017-09-01,512,Rocco Neubert,East,employment,1997,882120000,2769,United States,2051 - 5000,11,0 - 30 days
ENDKZ399,Corliss Cosme,GTX Plus Pro,Kan-code,Won,2017-09-16,2017-09-24,2017-09-01,2017-09-01,5820,Cara Losch,East,software,1982,11698030000,34288,United States,10000 +,8,0 - 30 days
VSNI41WQ,Daniell Hammack,GTX Plus Pro,Donware,Lost,2017-09-16,2017-11-30,2017-09-01,2017-11-01,0,Rocco Neubert,East,marketing,1999,1197440000,2570,United States,2051 - 5000,75,61 - 90 days
87KZX1UX,Darcel Schlecht,GTX Plus Basic,Codehow,Won,2017-09-16,2017-11-25,2017-09-01,2017-11-01,1179,Melvin Marxen,Central,software,1998,2714900000,2641,United States,2051 - 5000,70,61 - 90 days
PLRBC69J,Darcel Schlecht,GTX Plus Basic,Rangreen,Won,2017-09-16,2017-09-26,2017-09-01,2017-09-01,1153,Melvin Marxen,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,10,0 - 30 days
RZB6Q4FX,Donn Cantrell,GTX Plus Basic,Ganjaflex,Won,2017-09-16,2017-09-21,2017-09-01,2017-09-01,892,Rocco Neubert,East,retail,1995,5158710000,17479,Japan,10000 +,5,0 - 30 days
ASK5U1TD,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,2017-09-16,2017-11-22,2017-09-01,2017-11-01,1231,Rocco Neubert,East,retail,2010,71120000,144,United States,0 - 1000,67,61 - 90 days
T49Q4GWU,Donn Cantrell,MG Advanced,Plussunin,Won,2017-09-16,2017-12-25,2017-09-01,2017-12-01,3091,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,100,90+ days
JJ17IHID,Garret Kinder,GTX Basic,Xx-zobam,Won,2017-09-16,2017-11-24,2017-09-01,2017-11-01,547,Cara Losch,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,69,61 - 90 days
311WKUHC,James Ascencio,MG Special,Labdrill,Lost,2017-09-16,2017-11-13,2017-09-01,2017-11-01,0,Summer Sewald,West,medical,1985,2741370000,9226,United States,7501 - 10000,58,31 - 60 days
JG1CD65M,James Ascencio,GTX Plus Pro,Goodsilron,Won,2017-09-16,2017-09-18,2017-09-01,2017-09-01,5919,Summer Sewald,West,marketing,2000,2952730000,5107,United States,5001 - 7500,2,0 - 30 days
YIK15TLW,James Ascencio,GTX Plus Pro,Groovestreet,Won,2017-09-16,2017-11-10,2017-09-01,2017-11-01,5745,Summer Sewald,West,retail,2003,223800000,299,United States,0 - 1000,55,31 - 60 days
RYJPSM6D,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,2017-09-16,2017-11-19,2017-09-01,2017-11-01,0,Melvin Marxen,Central,finance,1987,1698200000,3798,United States,2051 - 5000,64,61 - 90 days
ZQK0JTVN,Jonathan Berthelot,GTX Basic,Streethex,Lost,2017-09-16,2017-11-26,2017-09-01,2017-11-01,0,Melvin Marxen,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,71,61 - 90 days
FB7OTAMV,Jonathan Berthelot,GTXPro,Warephase,Lost,2017-09-16,2017-12-22,2017-09-01,2017-12-01,0,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,97,90+ days
JZD1QDWA,Lajuana Vencill,MG Advanced,Cancity,Lost,2017-09-16,2017-12-06,2017-09-01,2017-12-01,0,Dustin Brinkmann,Central,retail,2001,718620000,2448,United States,1001 - 2500,81,61 - 90 days
LOSUVU4T,Markita Hansen,GTX Plus Pro,Konex,Lost,2017-09-16,2017-12-09,2017-09-01,2017-12-01,0,Celia Rouche,West,technology,1980,7708380000,13756,United States,10000 +,84,61 - 90 days
85LVQ6PB,Markita Hansen,GTX Plus Basic,Singletechno,Won,2017-09-16,2017-12-15,2017-09-01,2017-12-01,1252,Celia Rouche,West,retail,1996,2214940000,5374,United States,5001 - 7500,90,61 - 90 days
02ILGBRB,Moses Frase,MG Special,dambase,Lost,2017-09-16,2017-11-21,2017-09-01,2017-11-01,0,Dustin Brinkmann,Central,marketing,1995,2173980000,2928,United States,2051 - 5000,66,61 - 90 days
ZFIT4XWO,Moses Frase,MG Advanced,Stanredtax,Won,2017-09-16,2017-12-05,2017-09-01,2017-12-01,3039,Dustin Brinkmann,Central,finance,1987,1698200000,3798,United States,2051 - 5000,80,61 - 90 days
XH69FGJJ,Niesha Huffines,GTX Basic,Treequote,Won,2017-09-16,2017-11-19,2017-09-01,2017-11-01,637,Melvin Marxen,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,64,61 - 90 days
JU2PPGP6,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-09-16,2017-09-26,2017-09-01,2017-09-01,0,Rocco Neubert,East,technology,1996,1100040000,2822,United States,2051 - 5000,10,0 - 30 days
S8Y9AAWC,Rosalina Dieter,GTXPro,Zoomit,Won,2017-09-16,2017-12-08,2017-09-01,2017-12-01,4614,Celia Rouche,West,entertainment,1992,324190000,978,United States,0 - 1000,83,61 - 90 days
I2DLJ6C3,Rosie Papadopoulos,MG Special,Gekko & Co,Won,2017-09-16,2017-11-27,2017-09-01,2017-11-01,51,Cara Losch,East,retail,1990,2520830000,3502,United States,2051 - 5000,72,61 - 90 days
DY8DMZZ9,Vicki Laflamme,GTX Plus Pro,NA,Engaging,2017-09-16,NA,2017-09-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
VEZ8OX88,Vicki Laflamme,GTX Basic,Plexzap,Lost,2017-09-16,2017-11-19,2017-09-01,2017-11-01,0,Celia Rouche,West,retail,2001,2437850000,4874,United States,2051 - 5000,64,61 - 90 days
M3QL68T6,Vicki Laflamme,GTX Basic,Plexzap,Won,2017-09-16,2017-12-04,2017-09-01,2017-12-01,595,Celia Rouche,West,retail,2001,2437850000,4874,United States,2051 - 5000,79,61 - 90 days
Q3K6K5V9,Vicki Laflamme,MG Special,Zoomit,Won,2017-09-16,2017-12-26,2017-09-01,2017-12-01,52,Celia Rouche,West,entertainment,1992,324190000,978,United States,0 - 1000,101,90+ days
PEGFPDVU,Violet Mclelland,GTXPro,Konex,Won,2017-09-16,2017-09-30,2017-09-01,2017-09-01,5604,Cara Losch,East,technology,1980,7708380000,13756,United States,10000 +,14,0 - 30 days
NFT2Z7MM,Zane Levy,GTX Plus Basic,Dalttechnology,Lost,2017-09-16,2017-11-18,2017-09-01,2017-11-01,0,Summer Sewald,West,software,2013,98790000,96,United States,0 - 1000,63,61 - 90 days
YC2GBK89,Zane Levy,GTX Plus Basic,Hatfan,Lost,2017-09-16,2017-11-12,2017-09-01,2017-11-01,0,Summer Sewald,West,services,1982,792460000,1299,United States,1001 - 2500,57,31 - 60 days
U008ILBM,Zane Levy,GTX Plus Basic,Plusstrip,Lost,2017-09-16,2017-11-26,2017-09-01,2017-11-01,0,Summer Sewald,West,entertainment,2002,349810000,315,United States,0 - 1000,71,61 - 90 days
VA0I9SDD,Zane Levy,GTXPro,Konex,Won,2017-09-16,2017-09-27,2017-09-01,2017-09-01,5360,Summer Sewald,West,technology,1980,7708380000,13756,United States,10000 +,11,0 - 30 days
KQ83VL8T,Boris Faz,GTX Plus Basic,NA,Engaging,2017-09-17,NA,2017-09-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
41HHBQRT,Cassey Cress,GTX Basic,Xx-zobam,Lost,2017-09-17,2017-12-13,2017-09-01,2017-12-01,0,Rocco Neubert,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,87,61 - 90 days
T6BHNN1O,Cecily Lampkin,MG Special,Betatech,Lost,2017-09-17,2017-11-13,2017-09-01,2017-11-01,0,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,57,31 - 60 days
S8DOH11H,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-09-17,2017-11-14,2017-09-01,2017-11-01,0,Cara Losch,East,retail,1995,5158710000,17479,Japan,10000 +,58,31 - 60 days
F8F6MA24,Corliss Cosme,GTX Basic,Sumace,Won,2017-09-17,2017-12-19,2017-09-01,2017-12-01,538,Cara Losch,East,retail,2000,167890000,493,Romania,0 - 1000,93,90+ days
ZXXWIGFR,Darcel Schlecht,GTXPro,Cancity,Lost,2017-09-17,2017-12-02,2017-09-01,2017-12-01,0,Melvin Marxen,Central,retail,2001,718620000,2448,United States,1001 - 2500,76,61 - 90 days
L7CFCOR6,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-17,2017-11-28,2017-09-01,2017-11-01,5668,Melvin Marxen,Central,technology,2005,1520660000,1806,United States,1001 - 2500,72,61 - 90 days
AAUTJ747,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-17,2017-12-11,2017-09-01,2017-12-01,5220,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,85,61 - 90 days
X7VUR49L,Donn Cantrell,GTXPro,Betasoloin,Won,2017-09-17,2017-09-26,2017-09-01,2017-09-01,5763,Rocco Neubert,East,medical,1999,251410000,495,United States,0 - 1000,9,0 - 30 days
U7L0IZLB,James Ascencio,GTX Plus Pro,Sunnamplex,Lost,2017-09-17,2017-11-26,2017-09-01,2017-11-01,0,Summer Sewald,West,marketing,2008,894370000,1593,Poland,1001 - 2500,70,61 - 90 days
PAQ6EKHB,Kami Bicknell,GTX Basic,NA,Engaging,2017-09-17,NA,2017-09-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
THNEGVH2,Kary Hendrixson,GTX Plus Basic,Lexiqvolax,Won,2017-09-17,2017-11-14,2017-09-01,2017-11-01,948,Summer Sewald,West,medical,2004,1618890000,3889,United States,2051 - 5000,58,31 - 60 days
D1ANNMSO,Lajuana Vencill,GTX Basic,Rundofase,Won,2017-09-17,2017-11-19,2017-09-01,2017-11-01,487,Dustin Brinkmann,Central,technology,1983,1008060000,1238,United States,1001 - 2500,63,61 - 90 days
LMVQ6B9P,Lajuana Vencill,GTX Plus Basic,Funholding,Won,2017-09-17,2017-11-18,2017-09-01,2017-11-01,1072,Dustin Brinkmann,Central,finance,1991,2819500000,7227,United States,5001 - 7500,62,61 - 90 days
OQBVGILR,Markita Hansen,MG Special,Singletechno,Won,2017-09-17,2017-12-16,2017-09-01,2017-12-01,56,Celia Rouche,West,retail,1996,2214940000,5374,United States,5001 - 7500,90,61 - 90 days
8LA72RM8,Maureen Marcano,MG Advanced,Donware,Engaging,2017-09-17,NA,2017-09-01,NA,NA,Summer Sewald,West,marketing,1999,1197440000,2570,United States,2051 - 5000,NA,NA
7IZQJIPA,Maureen Marcano,GTXPro,Kan-code,Won,2017-09-17,2017-12-27,2017-09-01,2017-12-01,4812,Summer Sewald,West,software,1982,11698030000,34288,United States,10000 +,101,90+ days
7AH7F190,Reed Clapper,GTX Basic,Betasoloin,Lost,2017-09-17,2017-11-27,2017-09-01,2017-11-01,0,Rocco Neubert,East,medical,1999,251410000,495,United States,0 - 1000,71,61 - 90 days
ME0LMBYL,Reed Clapper,GTX Plus Basic,Initech,Lost,2017-09-17,2017-12-21,2017-09-01,2017-12-01,0,Rocco Neubert,East,telecommunications,1994,6395050000,20275,United States,10000 +,95,90+ days
KODTODAA,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,2017-09-17,2017-11-12,2017-09-01,2017-11-01,0,Rocco Neubert,East,medical,1999,251410000,495,United States,0 - 1000,56,31 - 60 days
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,2017-09-17,2017-11-19,2017-09-01,2017-11-01,5186,Rocco Neubert,East,medical,1991,326820000,1016,United States,1001 - 2500,63,61 - 90 days
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,2017-09-17,2017-12-02,2017-09-01,2017-12-01,49,Celia Rouche,West,technology,1980,7708380000,13756,United States,10000 +,76,61 - 90 days
S0MZHYQC,Zane Levy,GTXPro,Konex,Won,2017-09-17,2017-09-27,2017-09-01,2017-09-01,4800,Summer Sewald,West,technology,1980,7708380000,13756,United States,10000 +,10,0 - 30 days
HP9TUR60,Daniell Hammack,GTXPro,Initech,Won,2017-09-18,2017-12-24,2017-09-01,2017-12-01,5627,Rocco Neubert,East,telecommunications,1994,6395050000,20275,United States,10000 +,97,90+ days
P4PKECH7,Darcel Schlecht,GTX Basic,Gogozoom,Lost,2017-09-18,2017-09-24,2017-09-01,2017-09-01,0,Melvin Marxen,Central,telecommunications,2007,86680000,187,United States,0 - 1000,6,0 - 30 days
USL5PZ4O,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-09-18,2017-12-06,2017-09-01,2017-12-01,3779,Melvin Marxen,Central,finance,1987,1698200000,3798,United States,2051 - 5000,79,61 - 90 days
3DM5SSI5,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-18,2017-11-05,2017-09-01,2017-11-01,5231,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,48,31 - 60 days
D40ALWGC,Donn Cantrell,GTX Plus Pro,Mathtouch,Lost,2017-09-18,2017-09-28,2017-09-01,2017-09-01,0,Rocco Neubert,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,10,0 - 30 days
524QUXI2,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,2017-09-18,2017-11-26,2017-09-01,2017-11-01,0,Rocco Neubert,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,69,61 - 90 days
8W35TVOQ,Hayden Neloms,MG Advanced,Faxquote,Won,2017-09-18,2017-12-02,2017-09-01,2017-12-01,2918,Celia Rouche,West,telecommunications,1995,1825820000,5595,United States,5001 - 7500,75,61 - 90 days
UU7N7LZK,James Ascencio,MG Advanced,NA,Engaging,2017-09-18,NA,2017-09-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
3D6LLPA1,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,2017-09-18,2017-12-05,2017-09-01,2017-12-01,0,Melvin Marxen,Central,finance,1991,2819500000,7227,United States,5001 - 7500,78,61 - 90 days
58QZ1YGK,Jonathan Berthelot,GTXPro,Finhigh,Won,2017-09-18,2017-09-27,2017-09-01,2017-09-01,4902,Melvin Marxen,Central,finance,2006,1102430000,1759,United States,1001 - 2500,9,0 - 30 days
OU42AWAE,Kami Bicknell,GTX Basic,Hatfan,Won,2017-09-18,2017-11-22,2017-09-01,2017-11-01,531,Summer Sewald,West,services,1982,792460000,1299,United States,1001 - 2500,65,61 - 90 days
ZBDT3T2H,Kary Hendrixson,GTX Basic,NA,Engaging,2017-09-18,NA,2017-09-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
OJOJPNL6,Kary Hendrixson,GTX Plus Pro,Singletechno,Lost,2017-09-18,2017-11-21,2017-09-01,2017-11-01,0,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,64,61 - 90 days
MENKE9IV,Kary Hendrixson,GTX Basic,Singletechno,Won,2017-09-18,2017-11-30,2017-09-01,2017-11-01,526,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,73,61 - 90 days
PXSDIDXO,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2017-09-18,2017-11-11,2017-09-01,2017-11-01,0,Dustin Brinkmann,Central,medical,1992,3922420000,6837,United States,5001 - 7500,54,31 - 60 days
5PIJNVMB,Lajuana Vencill,GTX Basic,Konmatfix,Won,2017-09-18,2017-11-17,2017-09-01,2017-11-01,485,Dustin Brinkmann,Central,marketing,1985,375430000,1190,United States,1001 - 2500,60,31 - 60 days
WSO3NMK5,Maureen Marcano,MG Advanced,NA,Engaging,2017-09-18,NA,2017-09-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,2017-09-18,2017-12-25,2017-09-01,2017-12-01,520,Dustin Brinkmann,Central,technology,1983,1008060000,1238,United States,1001 - 2500,98,90+ days
WIDRX5N6,Niesha Huffines,GTX Plus Basic,Dontechi,Won,2017-09-18,2017-12-23,2017-09-01,2017-12-01,1020,Melvin Marxen,Central,software,1982,4618000000,10083,United States,10000 +,96,90+ days
HJLKGIH4,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-09-18,2017-12-04,2017-09-01,2017-12-01,0,Rocco Neubert,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,77,61 - 90 days
DF6A63B7,Reed Clapper,MG Advanced,Yearin,Lost,2017-09-18,2017-12-20,2017-09-01,2017-12-01,0,Rocco Neubert,East,retail,2005,2261050000,3851,United States,2051 - 5000,93,90+ days
T2EM55FZ,Rosie Papadopoulos,GTXPro,Donquadtech,Won,2017-09-18,2017-11-15,2017-09-01,2017-11-01,4205,Cara Losch,East,technology,1992,1712680000,3194,United States,2051 - 5000,58,31 - 60 days
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,2017-09-18,2017-11-05,2017-09-01,2017-11-01,0,Celia Rouche,West,software,2013,98790000,96,United States,0 - 1000,48,31 - 60 days
01XZ9CRY,Zane Levy,GTX Plus Pro,Initech,Engaging,2017-09-18,NA,2017-09-01,NA,NA,Summer Sewald,West,telecommunications,1994,6395050000,20275,United States,10000 +,NA,NA
HJY0TQ7X,Zane Levy,MG Special,Toughzap,Engaging,2017-09-18,NA,2017-09-01,NA,NA,Summer Sewald,West,retail,1995,332430000,799,United States,0 - 1000,NA,NA
75HKH8PS,Anna Snelling,GTX Plus Basic,Funholding,Lost,2017-09-19,2017-09-30,2017-09-01,2017-09-01,0,Dustin Brinkmann,Central,finance,1991,2819500000,7227,United States,5001 - 7500,11,0 - 30 days
NK2CHYT1,Cecily Lampkin,GTX Plus Basic,Ron-tech,Lost,2017-09-19,2017-11-08,2017-09-01,2017-11-01,0,Dustin Brinkmann,Central,medical,1992,3922420000,6837,United States,5001 - 7500,50,31 - 60 days
A7OVC1WK,Corliss Cosme,GTX Plus Pro,NA,Engaging,2017-09-19,NA,2017-09-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,2017-09-19,2017-12-07,2017-09-01,2017-12-01,4990,Melvin Marxen,Central,marketing,1995,2173980000,2928,United States,2051 - 5000,79,61 - 90 days
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,2017-09-19,2017-09-29,2017-09-01,2017-09-01,5450,Melvin Marxen,Central,entertainment,1998,217870000,551,United States,0 - 1000,10,0 - 30 days
8598PVIX,Elease Gluck,MG Special,Groovestreet,Won,2017-09-19,2017-11-11,2017-09-01,2017-11-01,53,Celia Rouche,West,retail,2003,223800000,299,United States,0 - 1000,53,31 - 60 days
VKM2BCMV,Jonathan Berthelot,GTXPro,Inity,Won,2017-09-19,2017-09-25,2017-09-01,2017-09-01,3678,Melvin Marxen,Central,marketing,1986,2403580000,8801,United States,7501 - 10000,6,0 - 30 days
9N7LHW38,Kami Bicknell,GTXPro,Newex,Lost,2017-09-19,2017-09-29,2017-09-01,2017-09-01,0,Summer Sewald,West,services,1991,1012720000,3492,Germany,2051 - 5000,10,0 - 30 days
BKMYW792,Kami Bicknell,MG Advanced,Nam-zim,Lost,2017-09-19,2017-11-27,2017-09-01,2017-11-01,0,Summer Sewald,West,services,1987,405590000,1179,Brazil,1001 - 2500,69,61 - 90 days
3IBBBGM4,Kary Hendrixson,GTX Basic,Fasehatice,Won,2017-09-19,2017-11-18,2017-09-01,2017-11-01,555,Summer Sewald,West,retail,1990,4968910000,7523,United States,7501 - 10000,60,31 - 60 days
T32P6LSX,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-19,2017-12-16,2017-09-01,2017-12-01,492,Dustin Brinkmann,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,88,61 - 90 days
B944EMXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,2017-09-19,2017-11-23,2017-09-01,2017-11-01,0,Melvin Marxen,Central,software,1998,2714900000,2641,United States,2051 - 5000,65,61 - 90 days
DOY7VMYB,Marty Freudenburg,GTX Plus Basic,Warephase,Lost,2017-09-19,2017-11-10,2017-09-01,2017-11-01,0,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,52,31 - 60 days
QXWLE549,Marty Freudenburg,GTX Basic,Gogozoom,Won,2017-09-19,2017-11-17,2017-09-01,2017-11-01,574,Melvin Marxen,Central,telecommunications,2007,86680000,187,United States,0 - 1000,59,31 - 60 days
V1SX6HOD,Maureen Marcano,GTX Plus Basic,NA,Engaging,2017-09-19,NA,2017-09-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
R0R0V2O5,Maureen Marcano,GTXPro,Finjob,Won,2017-09-19,2017-12-09,2017-09-01,2017-12-01,4709,Summer Sewald,West,employment,1988,2059900000,3644,United States,2051 - 5000,81,61 - 90 days
D3O1PCMO,Niesha Huffines,MG Advanced,Condax,Won,2017-09-19,2017-12-04,2017-09-01,2017-12-01,3079,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,76,61 - 90 days
G53492IF,Reed Clapper,GTXPro,Massive Dynamic,Won,2017-09-19,2017-09-24,2017-09-01,2017-09-01,4369,Rocco Neubert,East,entertainment,1989,665060000,1095,United States,1001 - 2500,5,0 - 30 days
WVKBXWA9,Rosie Papadopoulos,MG Advanced,NA,Engaging,2017-09-19,NA,2017-09-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
KUH39HQ7,Versie Hillebrand,MG Special,Rangreen,Lost,2017-09-19,2017-09-22,2017-09-01,2017-09-01,0,Dustin Brinkmann,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,3,0 - 30 days
RW6QS352,Versie Hillebrand,GTX Plus Pro,Statholdings,Won,2017-09-19,2017-12-31,2017-09-01,2017-12-01,6000,Dustin Brinkmann,Central,employment,1997,291270000,586,United States,0 - 1000,103,90+ days
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,2017-09-19,2017-12-31,2017-09-01,2017-12-01,3248,Cara Losch,East,software,1982,11698030000,34288,United States,10000 +,103,90+ days
1T8R8X79,Zane Levy,MG Advanced,Nam-zim,Won,2017-09-19,2017-11-19,2017-09-01,2017-11-01,4249,Summer Sewald,West,services,1987,405590000,1179,Brazil,1001 - 2500,61,61 - 90 days
PSMWYTMB,Boris Faz,MG Advanced,Toughzap,Engaging,2017-09-20,NA,2017-09-01,NA,NA,Rocco Neubert,East,retail,1995,332430000,799,United States,0 - 1000,NA,NA
0ZXS3AIR,Boris Faz,GTX Basic,Betasoloin,Won,2017-09-20,2017-12-26,2017-09-01,2017-12-01,563,Rocco Neubert,East,medical,1999,251410000,495,United States,0 - 1000,97,90+ days
SBTVPORC,Corliss Cosme,GTXPro,Gekko & Co,Won,2017-09-20,2017-09-29,2017-09-01,2017-09-01,5037,Cara Losch,East,retail,1990,2520830000,3502,United States,2051 - 5000,9,0 - 30 days
XZKZYO55,Daniell Hammack,GTXPro,Kan-code,Won,2017-09-20,2017-12-16,2017-09-01,2017-12-01,4865,Rocco Neubert,East,software,1982,11698030000,34288,United States,10000 +,87,61 - 90 days
AMCOSQZC,Darcel Schlecht,GTXPro,Warephase,Won,2017-09-20,2017-12-18,2017-09-01,2017-12-01,5192,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,89,61 - 90 days
6C2CJX31,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,2017-09-20,2017-12-23,2017-09-01,2017-12-01,0,Rocco Neubert,East,software,1982,11698030000,34288,United States,10000 +,94,90+ days
NRK892VX,Elease Gluck,GTX Plus Pro,NA,Engaging,2017-09-20,NA,2017-09-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
5F1RM2YM,Elease Gluck,MG Special,NA,Engaging,2017-09-20,NA,2017-09-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,2017-09-20,2017-12-31,2017-09-01,2017-12-01,41,Celia Rouche,West,technology,2010,587720000,1501,United States,1001 - 2500,102,90+ days
