order_number,line_item,order_month,order_date,delivery_date,customer_key,store_key,product_key,quantity,gender,name,city,state_code,state,zip_code,birthday,product_name,brand,color,unit_cost_usd,unit_price_usd,sales_usd,subcategory_key,subcategory,category_key,category,first_purchase_date,age_in_days,unique_purchase_count,repeat_customer
2070004,1,2020-08-01,2020-08-31,2020-09-04,1301181,0,1692,10,Female,Vanessa Howell,Paducah,KY,Kentucky,42003,1936-03-31,SV Hand Games for students E40 Black,Southridge Video,Black,3.56,6.99,69.9,0701,Boxed Games,07,Games and Toys,2017-10-07,1232,11,1
2070004,2,2020-08-01,2020-08-31,2020-09-04,1301181,0,2494,2,Female,Vanessa Howell,Paducah,KY,Kentucky,42003,1936-03-31,Reusable Phone Screen Protector E120,Contoso,Transparent,1.5,2.94,5.88,0505,Cell phones Accessories,05,Cell phones,2017-10-07,1232,11,1
2070004,3,2020-08-01,2020-08-31,2020-09-04,1301181,0,347,4,Female,Vanessa Howell,Paducah,KY,Kentucky,42003,1936-03-31,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.47999999999996,586,2344,0301,Laptops,03,Computers,2017-10-07,1232,11,1
2073003,1,2020-09-01,2020-09-03,2020-09-07,1693179,0,106,5,Female,Christy Spear,Houston,TX,Texas,77002,1990-07-03,WWI Stereo Bluetooth Headphones New Generation M370 Black,Wide World Importers,Black,61.160000000000004,132.99,664.95,0106,Bluetooth Headphones,01,Audio,2018-12-05,808,2,1
2073003,2,2020-09-01,2020-09-03,2020-09-07,1693179,0,1002,2,Female,Christy Spear,Houston,TX,Texas,77002,1990-07-03,A. Datum Slim Digital Camera M180 Orange,A. Datum,Orange,68.06,148,296,0401,Digital Cameras,04,Cameras and camcorders,2018-12-05,808,2,1
2073004,1,2020-09-01,2020-09-03,2020-09-10,1344432,0,435,3,Male,Darrel Martinez,Charleston,IL,Illinois,61920,1961-05-12,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,809.8499999999999,0303,Desktops,03,Computers,2018-12-17,796,10,1
2073004,2,2020-09-01,2020-09-03,2020-09-10,1344432,0,1419,2,Male,Darrel Martinez,Charleston,IL,Illinois,61920,1961-05-12,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.64999999999999,258,516,0503,Touch Screen Phones,05,Cell phones,2018-12-17,796,10,1
2073004,3,2020-09-01,2020-09-03,2020-09-10,1344432,0,1810,7,Male,Darrel Martinez,Charleston,IL,Illinois,61920,1961-05-12,MGS Bicycle Card Games2009 E166,Tailspin Toys,Blue,16.310000000000002,32,224,0702,Download Games,07,Games and Toys,2018-12-17,796,10,1
2075001,1,2020-09-01,2020-09-05,2020-09-07,1782301,0,520,2,Male,Edward Hastings,Hanover,MD,Maryland,21076,1982-10-11,WWI LCD22W M2003 Black,Wide World Importers,Black,224.97,679,1358,0304,Monitors,03,Computers,2019-08-10,560,2,1
2075001,2,2020-09-01,2020-09-05,2020-09-07,1782301,0,137,4,Male,Edward Hastings,Hanover,MD,Maryland,21076,1982-10-11,"Adventure Works 32"" LCD HDTV M130 Silver",Adventure Works,Silver,229.93,499.98999999999995,1999.9599999999998,0201,Televisions,02,TV and Video,2019-08-10,560,2,1
2075007,1,2020-09-01,2020-09-05,2020-09-08,1971540,0,1502,3,Female,Laerke Schou,El Toro,CA,California,92630,1976-08-01,The Phone Company Smart phones 4 GB of Memory M300 Pink,The Phone Company,Pink,109.91000000000001,239,717,0504,Smart phones & PDAs,05,Cell phones,2018-06-15,981,1,0
2077000,1,2020-09-01,2020-09-07,2020-09-09,1518651,0,1700,3,Male,Eric McBride,Boca Raton,FL,Florida,33486,1960-01-31,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,26.64,0701,Boxed Games,07,Games and Toys,2019-03-02,721,4,1
2077000,2,2020-09-01,2020-09-07,2020-09-09,1518651,0,1409,8,Male,Eric McBride,Boca Raton,FL,Florida,33486,1960-01-31,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589,4712,0503,Touch Screen Phones,05,Cell phones,2019-03-02,721,4,1
2077000,3,2020-09-01,2020-09-07,2020-09-09,1518651,0,1817,1,Male,Eric McBride,Boca Raton,FL,Florida,33486,1960-01-31,MGS MechCommander 2009 E173,Tailspin Toys,Blue,16.310000000000002,32,32,0702,Download Games,07,Games and Toys,2019-03-02,721,4,1
2077000,4,2020-09-01,2020-09-07,2020-09-09,1518651,0,535,1,Male,Eric McBride,Boca Raton,FL,Florida,33486,1960-01-31,WWI LCD19W M100 White,Wide World Importers,White,82.32,179,179,0304,Monitors,03,Computers,2019-03-02,721,4,1
2077004,1,2020-09-01,2020-09-07,2020-09-11,1541470,0,90,7,Female,Mary Lambert,Mobile,AL,Alabama,36602,2001-04-06,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,Northwind Traders,Silver,49.690000000000005,149.99,1049.93,0106,Bluetooth Headphones,01,Audio,2020-09-07,166,2,1
2077004,2,2020-09-01,2020-09-07,2020-09-11,1541470,0,434,7,Female,Mary Lambert,Mobile,AL,Alabama,36602,2001-04-06,Adventure Works Desktop PC2.30 MD230 White,Adventure Works,White,275.46,599,4193,0303,Desktops,03,Computers,2020-09-07,166,2,1
2078000,1,2020-09-01,2020-09-08,2020-09-12,1576532,0,2502,3,Female,Marceline McSpadden,Rockwood,ME,Maine,4478,1988-07-02,Contoso Touch Stylus Pen E150 Black,Contoso,Black,5.09,9.99,29.97,0505,Cell phones Accessories,05,Cell phones,2016-05-27,1730,1,0
2078002,1,2020-09-01,2020-09-08,2020-09-10,1801831,0,1343,4,Male,William Ames,Tucson,AZ,Arizona,85710,1953-02-16,Contoso Integrated Business Phone L08 Black,Contoso,Black,10.27,31,124,0501,Home & Office Phones,05,Cell phones,2016-06-08,1718,6,1
2078002,2,2020-09-01,2020-09-08,2020-09-10,1801831,0,179,7,Male,William Ames,Tucson,AZ,Arizona,85710,1953-02-16,SV 16xDVD M300 Silver,Southridge Video,Silver,54.720000000000006,119,833,0202,VCD & DVD,02,TV and Video,2016-06-08,1718,6,1
2078002,3,2020-09-01,2020-09-08,2020-09-10,1801831,0,2349,2,Male,William Ames,Tucson,AZ,Arizona,85710,1953-02-16,Contoso Air conditioner 12000BTU M0640 White,Contoso,White,211.53,459.98999999999995,919.9799999999999,0807,Air Conditioners,08,Home Appliances,2016-06-08,1718,6,1
2078002,4,2020-09-01,2020-09-08,2020-09-10,1801831,0,1593,2,Male,William Ames,Tucson,AZ,Arizona,85710,1953-02-16,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Red,6.39,13.89,27.78,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-06-08,1718,6,1
2079005,1,2020-09-01,2020-09-09,2020-09-15,1323956,0,1763,1,Male,Ruben White,Honolulu,HI,Hawaii,96818,1989-06-10,MGS Flight Simulator 2000 M410,Tailspin Toys,Pink,45.87,99.75,99.75,0702,Download Games,07,Games and Toys,2018-11-24,819,2,1
2081001,1,2020-09-01,2020-09-11,2020-09-16,1241748,0,534,1,Male,William Figueroa,Jackson,MS,Mississippi,39209,1985-10-25,WWI LCD19 E107 White,Wide World Importers,White,70.86999999999999,139,139,0304,Monitors,03,Computers,2016-11-09,1564,1,0
2081005,1,2020-09-01,2020-09-11,2020-09-13,1805271,0,453,3,Female,Sharon Hankerson,Tarkio,MO,Missouri,64491,1948-08-14,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21000000000001,229.9,689.7,0303,Desktops,03,Computers,2019-12-28,420,4,1
2082008,1,2020-09-01,2020-09-12,2020-09-15,1328539,0,427,4,Female,Glenda Carey,Mugu,CA,California,93033,1990-12-20,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,469,1876,0303,Desktops,03,Computers,2019-06-10,621,4,1
2082008,2,2020-09-01,2020-09-12,2020-09-15,1328539,0,443,3,Female,Glenda Carey,Mugu,CA,California,93033,1990-12-20,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349,1047,0303,Desktops,03,Computers,2019-06-10,621,4,1
2082008,3,2020-09-01,2020-09-12,2020-09-15,1328539,0,1703,5,Female,Glenda Carey,Mugu,CA,California,93033,1990-12-20,SV Hand Games for kids E30 Silver,Southridge Video,Silver,2.75,5.39,26.95,0701,Boxed Games,07,Games and Toys,2019-06-10,621,4,1
2082008,4,2020-09-01,2020-09-12,2020-09-15,1328539,0,1436,2,Female,Glenda Carey,Mugu,CA,California,93033,1990-12-20,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.64999999999999,258,516,0503,Touch Screen Phones,05,Cell phones,2019-06-10,621,4,1
2086006,1,2020-09-01,2020-09-16,2020-09-22,1252167,0,1655,4,Female,Mary Gadbois,Jacksonville,FL,Florida,32216,1979-09-08,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,96.08,289.98999999999995,1159.9599999999998,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-09-27,877,3,1
2086006,2,2020-09-01,2020-09-16,2020-09-22,1252167,0,1365,4,Female,Mary Gadbois,Jacksonville,FL,Florida,32216,1979-09-08,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,115.96,0501,Home & Office Phones,05,Cell phones,2018-09-27,877,3,1
2086006,3,2020-09-01,2020-09-16,2020-09-22,1252167,0,1612,2,Female,Mary Gadbois,Jacksonville,FL,Florida,32216,1979-09-08,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,359.98,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-09-27,877,3,1
2087000,1,2020-09-01,2020-09-17,2020-09-18,1956840,0,429,5,Male,Fran Vidovic,Waco,TX,Texas,76706,1957-05-17,Adventure Works Desktop PC2.30 MD230 Brown,Adventure Works,Brown,275.87,599.9,2999.5,0303,Desktops,03,Computers,2017-01-07,1505,5,1
2087000,2,2020-09-01,2020-09-17,2020-09-18,1956840,0,1650,2,Male,Fran Vidovic,Waco,TX,Texas,76706,1957-05-17,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,96.08,289.98999999999995,579.9799999999999,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-01-07,1505,5,1
2087000,3,2020-09-01,2020-09-17,2020-09-18,1956840,0,52,5,Male,Fran Vidovic,Waco,TX,Texas,76706,1957-05-17,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Silver,91.95,199.95000000000002,999.7500000000001,0104,Recording Pen,01,Audio,2017-01-07,1505,5,1
2087000,4,2020-09-01,2020-09-17,2020-09-18,1956840,0,2097,2,Male,Fran Vidovic,Waco,TX,Texas,76706,1957-05-17,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,363.75,791,1582,0804,Water Heaters,08,Home Appliances,2017-01-07,1505,5,1
2087003,1,2020-09-01,2020-09-17,2020-09-22,1418121,0,1705,1,Male,Scott Dennis,Arlington,VA,Virginia,22201,1999-06-13,SV Hand Games men M30 Silver,Southridge Video,Silver,3.16,6.88,6.88,0701,Boxed Games,07,Games and Toys,2019-12-12,436,6,1
2087003,2,2020-09-01,2020-09-17,2020-09-22,1418121,0,355,4,Male,Scott Dennis,Arlington,VA,Virginia,22201,1999-06-13,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Silver,185.32000000000002,363.5,1454,0301,Laptops,03,Computers,2019-12-12,436,6,1
2087004,1,2020-09-01,2020-09-17,2020-09-22,1325683,0,1768,2,Female,Kelly Willis,Edinburg,VA,Virginia,22824,1953-08-30,MGS Empires Collector's 2008 M440,Tailspin Toys,Purple,15.639999999999999,34,68,0702,Download Games,07,Games and Toys,2020-09-17,156,4,1
2087004,2,2020-09-01,2020-09-17,2020-09-22,1325683,0,1583,1,Female,Kelly Willis,Edinburg,VA,Virginia,22824,1953-08-30,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Black,6.39,13.89,13.89,0602,Movie DVD,06,"Music, Movies and Audio Books",2020-09-17,156,4,1
2087004,3,2020-09-01,2020-09-17,2020-09-22,1325683,0,1369,1,Female,Kelly Willis,Edinburg,VA,Virginia,22824,1953-08-30,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,20.150000000000002,43.809999999999995,43.809999999999995,0501,Home & Office Phones,05,Cell phones,2020-09-17,156,4,1
2087004,4,2020-09-01,2020-09-17,2020-09-22,1325683,0,436,2,Female,Kelly Willis,Edinburg,VA,Virginia,22824,1953-08-30,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,White,188.13,369,738,0303,Desktops,03,Computers,2020-09-17,156,4,1
2087007,1,2020-09-01,2020-09-17,2020-09-22,1986804,0,2501,8,Female,Stella Vaca,Detroit,MI,Michigan,48226,1942-11-14,Contoso Phone Tough Skin Case E140 Pink,Contoso,Pink,12.09,23.72,189.76,0505,Cell phones Accessories,05,Cell phones,2018-04-28,1029,2,1
2087007,2,2020-09-01,2020-09-17,2020-09-22,1986804,0,650,3,Female,Stella Vaca,Detroit,MI,Michigan,48226,1942-11-14,Proseware Ink Jet Fax Machine E100 Black,Proseware,Black,39.77,78,234,0306,"Printers, Scanners & Fax",03,Computers,2018-04-28,1029,2,1
2087008,1,2020-09-01,2020-09-17,2020-09-20,1303887,0,1597,1,Male,Keith Wallis,Atlanta,GA,Georgia,30303,1981-12-08,SV DVD External DVD Burner M200 Black,Southridge Video,Black,26.62,57.879999999999995,57.879999999999995,0602,Movie DVD,06,"Music, Movies and Audio Books",2020-01-22,395,1,0
2089007,1,2020-09-01,2020-09-19,2020-09-28,1413042,0,614,3,Female,Mary Johnson,Flatonia,TX,Texas,78941,1999-08-08,WWI Projector 720p DLP56 Black,Wide World Importers,Black,459.4,999,2997,0305,Projectors & Screens,03,Computers,2019-11-07,471,1,0
2092002,1,2020-09-01,2020-09-22,2020-09-24,1328055,0,655,2,Male,Robert Smith,Lake Geneva,WI,Wisconsin,53147,1994-11-01,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,Proseware,Black,73.58,160,320,0306,"Printers, Scanners & Fax",03,Computers,2016-10-07,1597,1,0
2092005,1,2020-09-01,2020-09-22,2020-09-24,1464274,0,1303,2,Female,Diane Young,Palmersville,TN,Tennessee,38241,1986-09-22,Contoso Telephoto Conversion Lens M350 Blue,Contoso,Blue,43.690000000000005,95,190,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2017-02-22,1459,1,0
2094004,1,2020-09-01,2020-09-24,2020-09-30,1697375,0,1557,7,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,The Phone Company PDA Wifi 3.7-inch M250 White,The Phone Company,White,142.56,310,2170,0504,Smart phones & PDAs,05,Cell phones,2019-01-07,775,8,1
2095002,1,2020-09-01,2020-09-25,2020-09-29,1512289,0,1666,4,Female,Erica Pritchett,Reno,NV,Nevada,89501,1977-12-11,MGS Hand Games for Office worker L299 Yellow,Tailspin Toys,Yellow,5.6,16.89,67.56,0701,Boxed Games,07,Games and Toys,2017-05-04,1388,2,1
2095005,1,2020-09-01,2020-09-25,2020-10-02,2051398,0,892,1,Male,Lukáš Trejtnar,Fort Washington,PA,Pennsylvania,19034,1979-04-15,SV Rechargeable Bluetooth Notebook Mouse E80 Black,Southridge Video,Black,30.58,59.99,59.99,0308,Computers Accessories,03,Computers,2016-09-24,1610,1,0
2098002,1,2020-09-01,2020-09-28,2020-10-02,1791044,0,1600,3,Male,Richard Dinger,Montgomery,AL,Alabama,36104,1965-06-01,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,26.62,57.879999999999995,173.64,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-10-29,1575,1,0
2099001,1,2020-09-01,2020-09-29,2020-10-03,1848290,0,1425,2,Male,John Baez,Boston,MA,Massachusetts,2110,1949-08-08,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Grey,175.26999999999998,529,1058,0503,Touch Screen Phones,05,Cell phones,2018-06-07,989,3,1
2099001,2,2020-09-01,2020-09-29,2020-10-03,1848290,0,1687,4,Male,John Baez,Boston,MA,Massachusetts,2110,1949-08-08,SV Hand Games men M30 Yellow,Southridge Video,Yellow,3.16,6.88,27.52,0701,Boxed Games,07,Games and Toys,2018-06-07,989,3,1
2099001,3,2020-09-01,2020-09-29,2020-10-03,1848290,0,422,3,Male,John Baez,Boston,MA,Massachusetts,2110,1949-08-08,Adventure Works Desktop PC2.33 XD233 Black,Adventure Works,Black,321.05,969,2907,0303,Desktops,03,Computers,2018-06-07,989,3,1
2099002,1,2020-09-01,2020-09-29,2020-09-30,1256256,0,2096,3,Female,Madeline Sluss,Wisconsin Dells,WI,Wisconsin,53965,1985-04-14,Contoso Water Heater 4.3GPM M1250 Green,Contoso,Green,403.53,877.5,2632.5,0804,Water Heaters,08,Home Appliances,2017-08-15,1285,3,1
2099002,2,2020-09-01,2020-09-29,2020-09-30,1256256,0,569,3,Female,Madeline Sluss,Wisconsin Dells,WI,Wisconsin,53965,1985-04-14,Proseware Screen 125in X1609 Silver,Proseware,Silver,152.08,459,1377,0305,Projectors & Screens,03,Computers,2017-08-15,1285,3,1
2099002,3,2020-09-01,2020-09-29,2020-09-30,1256256,0,1672,1,Female,Madeline Sluss,Wisconsin Dells,WI,Wisconsin,53965,1985-04-14,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,5.6,16.89,16.89,0701,Boxed Games,07,Games and Toys,2017-08-15,1285,3,1
2099004,1,2020-09-01,2020-09-29,2020-10-02,1842041,0,1309,6,Male,Harlan Haley,Fargo,ND,North Dakota,58102,1976-07-10,Contoso Digital Camera/Camcorder USB Cable E324 Black,Contoso,Black,14.28,28,168,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2020-09-29,144,1,0
2107004,1,2020-10-01,2020-10-07,2020-10-09,1411031,0,542,1,Female,Estella Beaton,Centennial,CO,Colorado,80112,1988-02-16,Proseware Projector 720p DLP56 Black,Proseware,Black,459.4,999,999,0305,Projectors & Screens,03,Computers,2016-10-21,1583,1,0
2108000,1,2020-10-01,2020-10-08,2020-10-11,1697375,0,347,1,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.47999999999996,586,586,0301,Laptops,03,Computers,2019-01-07,775,8,1
2108000,2,2020-10-01,2020-10-08,2020-10-11,1697375,0,1651,2,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,319.98,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-01-07,775,8,1
2108000,3,2020-10-01,2020-10-08,2020-10-11,1697375,0,628,1,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,WWI Screen 125in M1611 White,Wide World Importers,White,152.08,459,459,0305,Projectors & Screens,03,Computers,2019-01-07,775,8,1
2108000,4,2020-10-01,2020-10-08,2020-10-11,1697375,0,1636,3,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.819999999999999,12.66,37.980000000000004,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-01-07,775,8,1
2108000,5,2020-10-01,2020-10-08,2020-10-11,1697375,0,1427,1,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230,230,0503,Touch Screen Phones,05,Cell phones,2019-01-07,775,8,1
2108000,6,2020-10-01,2020-10-08,2020-10-11,1697375,0,1138,7,Male,Peter Lugo,Riverside,CA,California,92501,1990-08-09,Fabrikam SLR Camera M150 Orange,Fabrikam,Orange,180.22,391.9,2743.2999999999997,0402,Digital SLR Cameras,04,Cameras and camcorders,2019-01-07,775,8,1
2109003,1,2020-10-01,2020-10-09,2020-10-18,1214035,0,1259,4,Female,Robyn Wilson,Beaverton,OR,Oregon,97008,1981-01-21,Contoso Cyber Shot Digital Cameras Adapter E306 Black,Contoso,Black,20.39,39.99,159.96,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2016-08-20,1645,6,1
2109003,2,2020-10-01,2020-10-09,2020-10-18,1214035,0,1240,8,Female,Robyn Wilson,Beaverton,OR,Oregon,97008,1981-01-21,Fabrikam Business Videographer 1/2'' 3mm M500 White,Fabrikam,White,403.76,878,7024,0405,Camcorders,04,Cameras and camcorders,2016-08-20,1645,6,1
2115006,1,2020-10-01,2020-10-15,2020-10-19,1760076,0,1700,1,Male,Robert Tillis,Philadelphia,PA,Pennsylvania,19108,1978-08-20,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,8.88,0701,Boxed Games,07,Games and Toys,2017-11-15,1193,1,0
2116000,1,2020-10-01,2020-10-16,2020-10-19,1996959,0,438,5,Female,Antonija Horvat,Lock Haven,PA,Pennsylvania,17745,1981-03-28,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.47999999999996,919,4595,0303,Desktops,03,Computers,2016-02-04,1843,2,1
2117000,1,2020-10-01,2020-10-17,2020-10-24,1322032,0,2109,1,Male,Anthony Turney,Concord,NC,North Carolina,28025,1985-07-05,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,257.5,0804,Water Heaters,08,Home Appliances,2017-12-06,1172,2,1
2117000,2,2020-10-01,2020-10-17,2020-10-24,1322032,0,1053,5,Male,Anthony Turney,Concord,NC,North Carolina,28025,1985-07-05,"A. Datum SLR Camera 35"" X358 Grey",A. Datum,Grey,194.82000000000002,588,2940,0402,Digital SLR Cameras,04,Cameras and camcorders,2017-12-06,1172,2,1
2117001,1,2020-10-01,2020-10-17,2020-10-20,1361682,0,1438,4,Male,James Weaver,Bellwood,IL,Illinois,60104,1958-04-23,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290,1160,0503,Touch Screen Phones,05,Cell phones,2019-06-27,604,2,1
2117002,1,2020-10-01,2020-10-17,2020-10-20,1904355,0,1817,2,Female,Sona Vykoukalová,Miami,FL,Florida,33131,1997-11-05,MGS MechCommander 2009 E173,Tailspin Toys,Blue,16.310000000000002,32,64,0702,Download Games,07,Games and Toys,2020-10-17,126,3,1
2117002,2,2020-10-01,2020-10-17,2020-10-20,1904355,0,1671,1,Female,Sona Vykoukalová,Miami,FL,Florida,33131,1997-11-05,MGS Hand Games for 12-16 boys E600 Black,Tailspin Toys,Black,2.54,4.99,4.99,0701,Boxed Games,07,Games and Toys,2020-10-17,126,3,1
2117002,3,2020-10-01,2020-10-17,2020-10-20,1904355,0,2505,1,Female,Sona Vykoukalová,Miami,FL,Florida,33131,1997-11-05,Contoso Touch Stylus Pen E150 Red,Contoso,Red,5.09,9.99,9.99,0505,Cell phones Accessories,05,Cell phones,2020-10-17,126,3,1
2120003,1,2020-10-01,2020-10-20,2020-10-23,2080484,0,1489,3,Male,Delmer Martinez,Hattiesburg,MS,Mississippi,39401,1950-05-05,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Grey,142.56,310,930,0504,Smart phones & PDAs,05,Cell phones,2016-12-20,1523,3,1
2120003,2,2020-10-01,2020-10-20,2020-10-23,2080484,0,88,1,Male,Delmer Martinez,Hattiesburg,MS,Mississippi,39401,1950-05-05,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.690000000000005,149.99,149.99,0106,Bluetooth Headphones,01,Audio,2016-12-20,1523,3,1
2122000,1,2020-10-01,2020-10-22,2020-10-26,1486029,0,899,1,Female,Yolanda Sanders,North Miami,FL,Florida,33161,1985-02-18,SV Keyboard E10 Silver,Southridge Video,Silver,22.43,44,44,0308,Computers Accessories,03,Computers,2019-06-16,615,3,1
2122000,2,2020-10-01,2020-10-22,2020-10-26,1486029,0,1380,2,Female,Yolanda Sanders,North Miami,FL,Florida,33161,1985-02-18,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,Contoso,White,9.66,21,42,0501,Home & Office Phones,05,Cell phones,2019-06-16,615,3,1
2122004,1,2020-10-01,2020-10-22,2020-10-27,1410080,0,1733,2,Male,Herman Thai,Yukon,OK,Oklahoma,73099,1960-10-25,MGS Halo: Combat Evolved E109,Tailspin Toys,Silver,11.62,22.79,45.58,0702,Download Games,07,Games and Toys,2019-11-29,449,1,0
2122007,1,2020-10-01,2020-10-22,2020-10-25,1355082,0,445,4,Male,Morris Marrone,San Francisco,CA,California,94107,1942-08-24,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559,2236,0303,Desktops,03,Computers,2019-02-25,726,4,1
2122007,2,2020-10-01,2020-10-22,2020-10-25,1355082,0,1566,4,Male,Morris Marrone,San Francisco,CA,California,94107,1942-08-24,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,White,122.32,266,1064,0504,Smart phones & PDAs,05,Cell phones,2019-02-25,726,4,1
2123000,1,2020-10-01,2020-10-23,2020-10-26,1387724,0,1651,1,Male,Henry Salmon,San Antonio,TX,Texas,78205,1954-04-11,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,159.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-03-02,1086,4,1
2124000,1,2020-10-01,2020-10-24,2020-10-28,1203201,0,1283,3,Female,Maria Schroyer,Dublin,CA,California,94568,2001-02-26,Contoso Mini Battery Charger Kit E320 White,Contoso,White,12.739999999999998,24.99,74.97,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2017-05-22,1370,2,1
2124008,1,2020-10-01,2020-10-24,2020-10-30,1692266,0,433,6,Male,Harry Taylor,Riverton,WY,Wyoming,82501,1945-05-27,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,White,321.05,969,5814,0303,Desktops,03,Computers,2018-12-31,782,6,1
2124008,2,2020-10-01,2020-10-24,2020-10-30,1692266,0,2073,1,Male,Harry Taylor,Riverton,WY,Wyoming,82501,1945-05-27,Contoso Microwave 1.5CuFt X0110 Red,Contoso,Red,220.64,665.9399999999999,665.9399999999999,0803,Microwaves,08,Home Appliances,2018-12-31,782,6,1
2124008,3,2020-10-01,2020-10-24,2020-10-30,1692266,0,1687,1,Male,Harry Taylor,Riverton,WY,Wyoming,82501,1945-05-27,SV Hand Games men M30 Yellow,Southridge Video,Yellow,3.16,6.88,6.88,0701,Boxed Games,07,Games and Toys,2018-12-31,782,6,1
2124008,4,2020-10-01,2020-10-24,2020-10-30,1692266,0,1824,1,Male,Harry Taylor,Riverton,WY,Wyoming,82501,1945-05-27,MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Blue,16.310000000000002,32,32,0702,Download Games,07,Games and Toys,2018-12-31,782,6,1
2124008,5,2020-10-01,2020-10-24,2020-10-30,1692266,0,294,2,Male,Harry Taylor,Riverton,WY,Wyoming,82501,1945-05-27,SV Car Video TFT7 M7000 Black,Southridge Video,Black,152.44,299,598,0205,Car Video,02,TV and Video,2018-12-31,782,6,1
2124008,6,2020-10-01,2020-10-24,2020-10-30,1692266,0,1458,7,Male,Harry Taylor,Riverton,WY,Wyoming,82501,1945-05-27,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,200,1400,0503,Touch Screen Phones,05,Cell phones,2018-12-31,782,6,1
2124009,1,2020-10-01,2020-10-24,2020-10-26,2079989,0,71,1,Male,Josef Macura,Harvey,MI,Michigan,49855,1970-08-01,NT Wireless Bluetooth Stereo Headphones E102 Black,Northwind Traders,Black,22.05,47.949999999999996,47.949999999999996,0106,Bluetooth Headphones,01,Audio,2019-01-05,777,4,1
